source,class
tzbttz.bp+gzbvmb.z_zmm.npy,1.0
tbbmtt.sv+pqpvtm.z_t_rotated.npy,0.0
tmgtpw.sg+gggqpg.b_t_translated.npy,0.0
ttmpzg.vb+pspgtp.m_t_flipped.npy,0.0
tbpgtg.vs+psmmzg.t_t_rotated.npy,1.0
tbzpmg.sz+pvtggp.w_t_rotated.npy,0.0
tbbvgg.pp+gzbtzg.t_z_rotated.npy,1.0
tbpwpp.pt+pszbbq.z_zmm.npy,0.0
tbbstp.bb+pszwgb.s_zmm.npy,5.0
tgmtmw.wg+pqbpbv.z_t_translated.npy,0.0
tmgbzq.sv+pvptzq.b_z_flipped.npy,1.0
ttbgtb.mw+gtmwbb.z_zmm.npy,3.0
tzpzmq.qw+pwmvgt.m_t_rotated.npy,2.0
tpgqts.ss+pvbsbp.g_zmm.npy,5.0
ttzwbw.sg+psbvpv.w_zmm.npy,5.0
tzmvgw.pg+pwpmzb.w_z_translated.npy,1.0
tbmsgt.wt+gmtgtw.m_t_translated.npy,1.0
tbtztb.zb+gbpzpt.b_z_rotated.npy,1.0
tzbqps.ww+ggpwmz.b_t_translated.npy,0.0
ttgstt.wt+gbtvzs.g_zmm.npy,2.0
tzmgzp.zq+gmtwbb.s_t_translated.npy,2.0
tbzwmv.tp+pvtvmt.w_z_translated.npy,1.0
ttgbpt.wz+psgtbz.w_z_translated.npy,1.0
tbgtbs.bb+gpbqpw.p_t_rotated.npy,1.0
ttpbmg.bq+gzzszg.s_t_translated.npy,2.0
tbpqbb.vs+gggvpm.w_t_translated.npy,0.0
tmgspm.zb+gmmtgw.w_zmm.npy,0.0
tbzzmb.bz+gpgsgq.p_t_translated.npy,1.0
tpbbtq.qq+gtbmzv.p_t_flipped.npy,0.0
ttpsps.sb+gwtgzq.p_zmm.npy,5.0
tzmpzm.mq+gwzmpw.v_t_flipped.npy,0.0
ttgwbg.mw+gzbgmz.b_t_rotated.npy,1.0
tbpwgq.bw+pvtvzz.q_zmm.npy,2.0
ttgwgs.st+gztspw.v_t_rotated.npy,0.0
tttvtv.qm+gtmbmz.q_z_rotated.npy,1.0
tbtvpm.wb+gggbmg.q_zmm.npy,0.0
tppttp.bb+pszqmq.w_t_flipped.npy,0.0
tpmpzv.gw+pwmtzw.p_zmm.npy,5.0
tbmmmq.bw+gttbbs.b_zmm.npy,1.0
tzzbzw.gs+pszbpp.q_t_translated.npy,0.0
ttggtz.tq+gmzzpb.z_z_translated.npy,1.0
tztwzq.pq+pqpspb.w_t_translated.npy,1.0
tzzsgz.st+pqpmbs.t_zmm.npy,2.0
tzbtpp.qg+pststq.z_t_flipped.npy,0.0
tbpqmm.gq+pqtvpm.q_zmm.npy,5.0
tbggzt.pg+pwmvpb.p_t_translated.npy,1.0
tzpstt.ts+gttstq.p_z_rotated.npy,1.0
tttmbs.zs+gpttbg.t_z_rotated.npy,1.0
tzzsgw.vz+gzbttt.p_z_rotated.npy,1.0
tztmpw.vv+gwtwmv.p_t_flipped.npy,1.0
tpzzgb.ms+pwpvpz.g_zmm.npy,1.0
ttzpmp.qt+psmvzb.v_t_rotated.npy,0.0
tmgvtg.wg+pvgsmt.t_z_flipped.npy,2.0
tpbzpm.vs+pqpqgq.s_zmm.npy,5.0
tgmzps.vg+gzbsms.s_zmm.npy,0.0
tzppgq.bm+pqmpgb.m_z_rotated.npy,1.0
tbmpmp.qt+gmbvpg.b_t_rotated.npy,0.0
tbtggs.sq+gptgmw.b_zmm.npy,2.0
tztwbm.mm+pwmwtb.z_t_translated.npy,0.0
tzpvzm.tb+gmzsbp.p_z_flipped.npy,1.0
tzzppq.bs+gptqbz.t_zmm.npy,1.0
tbbpzm.wq+pvgbmz.b_z_flipped.npy,1.0
tzpmmt.bp+pstspb.w_zmm.npy,0.0
ttbztq.sb+psgmzz.z_t_translated.npy,0.0
tbbzzw.gg+gmgtzs.w_t_translated.npy,2.0
tptpgv.vz+pwbpmm.m_t_flipped.npy,1.0
ttbgmw.gq+gtbbmv.p_t_rotated.npy,0.0
tbzzpz.zq+gwtqtg.t_t_rotated.npy,1.0
tzbqpv.sp+gzmzgs.m_zmm.npy,5.0
ttbpmm.vq+pvttmb.q_z_flipped.npy,1.0
tptwtz.tp+pqbsgv.v_t_flipped.npy,2.0
tzbgtt.ws+pwbbzq.s_t_rotated.npy,0.0
tbggzp.zp+pszbpt.w_zmm.npy,5.0
tpbbzp.wv+gmpqtw.w_z_rotated.npy,1.0
tzzpgs.bg+pvmspp.b_zmm.npy,0.0
tztwbm.mm+pwmwtb.z_t_flipped.npy,0.0
tbbmbm.gm+pvpqzs.w_z_flipped.npy,2.0
tztgtq.wt+pspgtp.z_t_flipped.npy,0.0
ttbzbz.qs+gmpvbw.s_t_flipped.npy,0.0
tbpzbb.mq+gtzgpw.b_zmm.npy,5.0
tbmwzv.vp+pqpqmg.s_zmm.npy,2.0
tptpmg.wv+pqtwpw.v_z_translated.npy,1.0
tzmvgv.vg+pvtmmp.g_zmm.npy,0.0
tbppbg.gs+gpzzmv.s_t_translated.npy,1.0
ttmggb.bs+gbzmbq.t_zmm.npy,5.0
tzmwbm.wg+gzzqbz.b_t_flipped.npy,0.0
ttztgs.wm+pvtpbq.g_t_flipped.npy,0.0
tzpbmm.zq+pvbtms.p_z_translated.npy,1.0
ttmpgm.mp+pszsbw.v_t_rotated.npy,1.0
tbbmtm.qw+gpbbbp.m_zmm.npy,5.0
tpbttw.mp+pqmwbg.v_zmm.npy,1.0
tzzgtb.bw+pwgzbm.b_t_flipped.npy,0.0
tzmmbt.tz+psgzgw.g_t_translated.npy,0.0
tzgztz.sw+gbttpw.v_z_rotated.npy,2.0
tzmmzs.gg+pvpqgt.t_zmm.npy,0.0
tmpsgw.pb+psbzmt.w_zmm.npy,2.0
tbtbpm.mb+pwzqtv.s_zmm.npy,0.0
tzbstg.bp+gttzmz.s_t_translated.npy,0.0
tbzgzt.wt+pvzpmw.m_zmm.npy,5.0
tpbmgt.bw+gmpsmg.p_zmm.npy,0.0
tbbmms.ts+gmzqgm.v_zmm.npy,5.0
tbzvbv.qq+pwmgtz.m_t_rotated.npy,1.0
ttbqgw.bt+gbtztz.v_t_flipped.npy,2.0
tbtmbm.pm+pqbptp.v_t_translated.npy,0.0
tptwps.mg+gwbwpg.z_t_rotated.npy,0.0
tppbbw.zv+gtmbtp.m_t_translated.npy,1.0
ttbwbm.vg+pqmsgm.p_zmm.npy,1.0
tbbmbg.wb+pszztv.z_t_flipped.npy,0.0
ttzzmw.mv+gtpqgg.p_t_translated.npy,0.0
tzmgzq.zp+gtzvps.g_zmm.npy,4.0
tgmvzs.pq+psmbbz.s_zmm.npy,5.0
tbggpq.mb+pwppgw.s_t_rotated.npy,0.0
tbbgps.zz+gbgppg.b_t_translated.npy,0.0
tzgbgg.gz+gtpvzv.q_z_flipped.npy,1.0
tzpzzq.vz+gpgggp.w_t_translated.npy,1.0
tbmwtz.mz+gtppmw.g_t_rotated.npy,1.0
tpgsgq.gm+pqmwbs.t_z_rotated.npy,1.0
ttgbgw.zb+pqpqtb.t_zmm.npy,0.0
tpmgbq.pg+gpmzgs.b_zmm.npy,5.0
tpbwmz.zz+pqmwpq.b_t_flipped.npy,0.0
tbpggq.vq+gbzqtw.m_zmm.npy,1.0
tbttpm.pt+gmmtgb.t_t_rotated.npy,0.0
tztpgb.bw+gbptbq.m_zmm.npy,5.0
tztqts.tm+pwmwbp.s_z_flipped.npy,1.0
tbggzv.tv+gbmvzv.q_zmm.npy,0.0
ttbmbv.mz+ggzgmg.s_t_rotated.npy,0.0
tpgvmb.wg+gttqtm.b_t_rotated.npy,1.0
tzgtzv.sg+gzzmtq.g_zmm.npy,5.0
tbtmpm.gz+pqbqgv.s_zmm.npy,5.0
tbpwpp.pt+pszbbq.z_t_translated.npy,0.0
ttzstw.gw+pvbgtw.m_t_translated.npy,2.0
ttpbgt.pq+gttstz.w_z_rotated.npy,2.0
tpbvzb.qm+pvmmtv.g_z_flipped.npy,1.0
tgmmgg.wv+pqpwbm.m_zmm.npy,0.0
tztmpp.tv+gbzqtg.p_z_rotated.npy,1.0
ttmtgv.sm+pwpgbp.v_z_translated.npy,1.0
tbgstg.qm+pqtzzq.z_t_translated.npy,1.0
tbmbbt.pp+gbppmm.q_t_flipped.npy,1.0
tpmzzg.mg+pqbwtb.b_t_rotated.npy,1.0
tbmgbg.wb+gzbmtg.w_t_translated.npy,0.0
tzbmgb.gp+gmmggb.b_z_translated.npy,1.0
tzbsgg.gs+pwgppz.p_t_rotated.npy,0.0
tzmppv.pv+psbbtw.q_zmm.npy,5.0
tbmqgp.zg+pqgsmb.v_z_flipped.npy,1.0
tpbspz.mz+pqtwpz.g_zmm.npy,5.0
tgmgbq.wt+pqtvgt.b_zmm.npy,5.0
ttzsbg.vg+gpgsts.p_z_flipped.npy,1.0
tbpgpg.pz+gbbzgp.w_z_flipped.npy,1.0
tmpqps.tt+pvmppb.v_zmm.npy,5.0
tbztpq.zg+psbmmp.q_t_rotated.npy,0.0
tzpmbv.mz+gzttgv.g_t_rotated.npy,1.0
tbbpmp.ps+gzpzmv.b_zmm.npy,1.0
ttptgg.gv+gmgsbb.w_t_flipped.npy,0.0
ttgqtt.qb+gzpbmv.v_t_rotated.npy,0.0
tpmbgb.sp+gbzsmv.g_t_flipped.npy,0.0
tttgpz.mv+pvbgmm.z_z_translated.npy,1.0
tbpbgs.sp+pszbtb.s_t_flipped.npy,0.0
ttgptt.vq+gwzsbg.w_z_rotated.npy,2.0
tbtstw.qm+pwzggm.m_t_flipped.npy,1.0
tbtvtw.qw+gmbpms.m_t_translated.npy,0.0
tzmttt.zt+psmqbm.b_t_rotated.npy,2.0
tbzgbm.mz+pqptbq.s_zmm.npy,5.0
tbtqtz.pq+gmppbw.p_zmm.npy,2.0
tpbvpt.zb+psgpmm.m_t_flipped.npy,1.0
tbzqmq.mz+pvmtmq.z_t_rotated.npy,1.0
tppsgq.pp+gzzgmt.s_zmm.npy,5.0
tppwpp.tz+pqzmtz.b_t_rotated.npy,2.0
tbzpbg.tg+gmptmb.s_t_rotated.npy,1.0
tzpbtb.bb+gbtqzz.t_t_rotated.npy,1.0
tbbwzp.tg+gtpsmg.s_z_rotated.npy,2.0
tbzvtp.zz+gbzvpm.q_t_flipped.npy,1.0
tbbqbz.vq+ggzqgz.m_t_translated.npy,0.0
tpmsmv.qb+pqbwpt.b_t_rotated.npy,2.0
ttbvpg.qp+psmvbq.q_z_flipped.npy,1.0
ttbgzs.qs+pqgbbg.b_zmm.npy,5.0
tgmmgq.vp+gzpwpp.s_zmm.npy,1.0
tptzpq.qp+pwmpgz.w_z_rotated.npy,1.0
tpgmzz.qs+gpmvtq.g_t_flipped.npy,1.0
tpbvzb.qm+pvmmtv.g_zmm.npy,1.0
tttvbm.bg+gbmqzt.t_t_translated.npy,0.0
tbbgtb.zv+pqppzm.w_z_flipped.npy,1.0
tmgwmz.tp+gpgmzm.s_t_rotated.npy,1.0
ttmvpz.mw+gmgszq.w_t_flipped.npy,0.0
tpptzt.wv+gzbqpq.g_z_translated.npy,2.0
tgtvpg.vb+gzbsms.q_t_translated.npy,1.0
tbgmpv.pg+pqtvgw.b_t_flipped.npy,0.0
tpgbbw.mq+gpmqbt.t_zmm.npy,5.0
tbgbbq.zs+pvbbgv.b_zmm.npy,0.0
tbzwms.pz+pvgtgt.t_z_flipped.npy,1.0
tztmgs.zg+pqpqpb.t_z_translated.npy,1.0
ttpqgz.wg+pvbgmw.g_t_rotated.npy,1.0
tpbsgw.bb+pqzbgs.q_z_flipped.npy,2.0
tttgtt.gb+gbpvzw.s_zmm.npy,5.0
ttbwzw.gz+gmtbzm.b_z_flipped.npy,2.0
tbmbtg.qb+gmmtpp.v_z_flipped.npy,1.0
tzgqpp.tp+gbzztp.m_zmm.npy,0.0
ttbpbt.qz+pvztzz.w_z_rotated.npy,2.0
ttpgbs.zg+gztbzt.m_z_rotated.npy,1.0
tbbtzv.ps+psgpbq.w_zmm.npy,5.0
tzgwpv.zz+gbtztm.v_t_rotated.npy,1.0
tzpwbm.vt+pqgqbz.w_zmm.npy,5.0
tztqgv.qs+psztzp.w_z_rotated.npy,2.0
tbzmbz.ts+gtzwpw.w_t_translated.npy,1.0
tttzpq.qs+pstptv.q_zmm.npy,0.0
tttzmp.bw+gppmgw.q_z_flipped.npy,2.0
tbzzzs.wm+pqbtzt.z_t_translated.npy,0.0
tmggpm.bt+pwbppt.b_zmm.npy,1.0
tgmsmp.sp+gbpwbs.s_zmm.npy,3.0
tttbgs.wv+pvpvzs.m_zmm.npy,5.0
tpbvbp.sw+gmpvgt.z_zmm.npy,0.0
tzzwzz.bq+ggbvtp.g_t_flipped.npy,2.0
ttgzgt.wt+pqmsmq.z_t_rotated.npy,1.0
tbpbtg.qv+ggbtbq.w_z_translated.npy,2.0
ttzttt.qw+gzzpzz.t_z_flipped.npy,1.0
tbgsps.gw+pszspm.p_t_flipped.npy,0.0
tbzwtg.st+pvmptv.b_t_translated.npy,2.0
tpzbzp.tv+gbbgtm.t_zmm.npy,0.0
tbbbmm.pm+pspmgq.p_t_translated.npy,0.0
tppbbm.ts+pgpsmg.p_z_translated.npy,2.0
ttzttg.ts+pqgzzv.g_t_rotated.npy,0.0
tttvmm.zz+gtgbtb.g_zmm.npy,0.0
ttztmm.qq+gbgspg.g_t_rotated.npy,1.0
tpmvzw.gt+ggmsgb.w_t_flipped.npy,0.0
tpbtgp.mm+gmzmtz.g_t_flipped.npy,0.0
tppzgv.vv+gtzpzs.b_t_flipped.npy,0.0
tztbmv.ws+pszvgv.z_zmm.npy,5.0
tzpzbz.vs+gbgpgq.z_zmm.npy,0.0
tpgwmt.vv+gwmgbt.t_t_flipped.npy,2.0
tbptmv.vb+gtbptq.p_t_translated.npy,2.0
tbmspv.st+pstmtq.s_z_rotated.npy,2.0
tttzgm.pv+pwtmtg.g_t_flipped.npy,0.0
tbbwtb.pb+gmtmmw.s_zmm.npy,5.0
ttzvpm.mt+pggbmg.w_zmm.npy,5.0
tbpzzq.bz+pstzzb.s_zmm.npy,5.0
ttmgpp.st+pwptgw.p_zmm.npy,5.0
tzpqts.vs+gmmgmm.m_z_translated.npy,1.0
tpbzbz.vw+gpbzms.v_z_rotated.npy,1.0
tzgwmg.vp+gtpspt.v_t_translated.npy,0.0
tbtqmw.pt+pspwzv.q_zmm.npy,2.0
tbmvpt.wp+pqtspz.p_t_flipped.npy,0.0
ttzbmw.zz+gzgsgm.z_z_translated.npy,1.0
tpppbz.tg+pvbzmw.m_zmm.npy,5.0
ttmbbm.mq+gbpwzp.t_z_translated.npy,1.0
tbtsbg.zs+ggtvzb.w_zmm.npy,5.0
ttbppm.sz+gggwtg.b_t_rotated.npy,0.0
tbpwpw.zw+pszstw.t_z_rotated.npy,1.0
tbtttz.tm+pqtsmz.m_t_translated.npy,0.0
tgmwgw.vg+gttmbb.b_t_rotated.npy,0.0
tzgtmm.zp+gbmqpm.p_z_rotated.npy,1.0
tmgqbs.zb+psbvms.s_zmm.npy,5.0
ttztbv.pg+gtmwbs.z_zmm.npy,5.0
tzzwmt.gv+gttggq.s_t_translated.npy,0.0
tbtqbq.zz+gmttbv.p_zmm.npy,5.0
ttbtgs.ts+gwzbpb.g_z_translated.npy,2.0
tmgmgz.tt+pwgmzq.p_zmm.npy,5.0
tzmvbs.qt+psttzt.b_zmm.npy,4.0
tppwzv.wz+gtggzm.q_zmm.npy,2.0
ttzgzz.bv+ggbszv.v_zmm.npy,2.0
tzbspz.mw+gbpgpp.w_zmm.npy,1.0
tmpvtp.bz+gggmzg.p_z_translated.npy,2.0
ttbtgt.bs+psgwpp.t_t_translated.npy,2.0
tpmzgm.mz+pqtmtq.z_t_rotated.npy,1.0
tzzgmm.pg+gptggp.s_t_rotated.npy,0.0
tzmgtq.bq+pvgtts.m_zmm.npy,0.0
tbbggq.wt+pqpqzz.z_zmm.npy,0.0
ttgvzs.qs+pqpvgm.b_z_translated.npy,1.0
tzmqmz.pt+pqbszb.v_t_translated.npy,0.0
ttgsbz.gb+gbtbzt.w_t_flipped.npy,0.0
tbpqpp.sp+gpptzp.w_t_flipped.npy,0.0
tzmstg.tw+gzbgzt.t_z_flipped.npy,1.0
tpgwps.gg+pvbvtg.b_zmm.npy,5.0
ttbwmb.sz+pvpzbq.b_t_translated.npy,0.0
tbmtps.qb+gmbtbp.s_z_translated.npy,2.0
tttwts.sm+pqtsbz.q_zmm.npy,1.0
tgtvpg.vb+gzbsms.q_t_rotated.npy,1.0
tzmwzb.wg+gbtwbt.b_t_flipped.npy,0.0
tmgbpw.bg+pwtbms.s_zmm.npy,0.0
ttpbmv.pp+gtgtbv.b_t_flipped.npy,0.0
tpbzgs.vz+pqmsbw.z_zmm.npy,0.0
ttgwtt.tq+pvpzpg.v_t_rotated.npy,2.0
tpzvbp.pp+pwgzbw.v_zmm.npy,5.0
tbpppz.tm+gmzbmp.v_z_flipped.npy,2.0
tzzmmb.mv+ggmwpw.t_t_flipped.npy,1.0
tbtvbp.gs+pqttpt.b_zmm.npy,5.0
ttgvzt.zq+pwpwgv.b_z_translated.npy,2.0
ttbpbz.vp+gpmqgm.g_zmm.npy,5.0
ttpvtz.ws+gzpzzz.w_t_flipped.npy,0.0
tpgbpm.wg+pqtvtw.z_t_translated.npy,0.0
tbpppz.tm+gmzbmp.v_z_translated.npy,2.0
tbpqgt.vq+gbtbmw.t_zmm.npy,0.0
ttttpv.ms+pwgtgz.z_t_rotated.npy,1.0
tmgpmz.tp+pwmtbq.v_t_flipped.npy,0.0
tbtwmp.gq+gbmpgg.p_t_flipped.npy,1.0
tttvpq.bs+gptbmt.m_t_flipped.npy,1.0
ttztbq.qp+pspwgg.b_t_translated.npy,0.0
tzzwms.bp+pstgbb.s_z_flipped.npy,1.0
ttpwbz.mg+gttqps.m_zmm.npy,0.0
tppwtm.sp+pvtgmz.s_zmm.npy,5.0
ttmpbg.vv+psbzmb.z_zmm.npy,5.0
tzbwmz.wp+gmmzzz.g_z_translated.npy,1.0
tzbvmg.pv+gbpvmv.g_t_translated.npy,0.0
tzmqzt.gq+pvptbq.m_t_translated.npy,1.0
tbtvpm.wb+gggbmg.q_t_rotated.npy,0.0
tzztzv.qm+pvpqpp.t_zmm.npy,2.0
tppwgm.pq+gtpwzg.b_t_translated.npy,2.0
tzbwbv.mm+gtmvzv.t_t_flipped.npy,0.0
tzbsmg.ps+ggtqpt.v_t_flipped.npy,0.0
tpmbbt.tt+ggzztw.t_zmm.npy,0.0
tbzwzz.pm+pvtggs.w_zmm.npy,5.0
ttbbmw.sb+gzzmps.g_zmm.npy,5.0
ttmpzs.ss+gbzpzt.t_zmm.npy,1.0
tzzwzs.ww+pvtzpw.w_t_rotated.npy,1.0
ttbvtw.qb+pqgmzb.g_t_translated.npy,1.0
tztmtg.gw+gtbmbw.g_t_translated.npy,0.0
ttmsms.vt+gtmtbp.z_zmm.npy,5.0
tptsbs.tp+pvbmzs.q_z_translated.npy,1.0
tbmqmz.wt+gbgwtm.m_zmm.npy,0.0
tpzvzv.ms+pggsmg.m_z_flipped.npy,1.0
ttzqpt.pz+gtzptp.z_t_translated.npy,2.0
tzttmv.gw+ggpggt.p_zmm.npy,0.0
tbzqbb.qw+pvtgpp.v_zmm.npy,5.0
tgmwgt.bz+pspsmv.q_zmm.npy,5.0
tbbmtm.wv+gpbbtz.v_z_translated.npy,2.0
ttmgms.vm+pvtttm.p_z_flipped.npy,1.0
tzttzp.ts+pszmbg.z_t_translated.npy,0.0
tpzpbq.qq+pvmppq.s_z_flipped.npy,1.0
tpmzgs.tw+pszptz.q_t_translated.npy,0.0
tpmqbv.mt+gbpmpg.v_t_translated.npy,2.0
tzbstb.wv+pqzwgp.v_zmm.npy,5.0
tpbstq.tp+pwbmgz.w_t_translated.npy,2.0
tzpmzw.bp+gmgtmz.t_t_flipped.npy,0.0
tpttbv.bp+pqgbmg.w_t_rotated.npy,1.0
tppmtm.mp+gppvtz.t_zmm.npy,5.0
tbgwmv.vm+gpgtpp.q_t_rotated.npy,0.0
tppmpt.qg+gpzpmp.s_zmm.npy,5.0
ttmtgt.zz+pszbmz.t_zmm.npy,5.0
tztpzv.bz+psppgv.v_t_rotated.npy,1.0
tbpszt.sq+gpgttp.m_zmm.npy,0.0
tpbvzt.zq+gzbwbw.b_zmm.npy,5.0
tbbmzp.bm+pqmvpw.b_z_rotated.npy,1.0
ttgmmt.pq+gpbvtg.s_zmm.npy,1.0
tpgtbv.zp+pwmvtq.p_t_rotated.npy,2.0
tbzgpz.gv+gbzwzq.q_t_flipped.npy,1.0
ttpztm.gw+pwpsgz.g_zmm.npy,5.0
tzgpmz.qb+gbbmpg.z_t_translated.npy,0.0
ttzpzg.vg+ggpwms.w_z_rotated.npy,1.0
tpzvps.qv+pszpbt.z_zmm.npy,5.0
tbgmgt.sb+pqbvbs.z_t_flipped.npy,0.0
tzmbgp.sb+gbbztz.t_zmm.npy,5.0
ttpgbg.tp+ggtvpm.p_t_rotated.npy,0.0
tzmttt.zt+psmqbm.b_z_translated.npy,2.0
tpgwpb.qq+ggpqmv.b_zmm.npy,0.0
tbzzgs.gb+ggtqbp.t_t_flipped.npy,0.0
tzttmt.tb+gtmmts.s_t_rotated.npy,2.0
tzmszm.qq+gwtbbm.q_t_flipped.npy,1.0
tbgqzp.qw+gwzqgt.b_t_flipped.npy,0.0
ttzvpv.wp+gwzmzg.s_z_flipped.npy,2.0
ttmgbb.zm+gzgttz.s_z_rotated.npy,1.0
tbtszv.bg+ggbqpg.z_zmm.npy,5.0
tpbspb.sz+pvpwbg.p_z_rotated.npy,1.0
tzbmgq.bq+pwgztv.g_zmm.npy,0.0
tpzwbt.qs+pspgzw.p_zmm.npy,5.0
tpzwpv.vp+gttppm.z_z_rotated.npy,2.0
tbzvbz.ww+gmzwzt.g_zmm.npy,5.0
tzgmzv.wm+gtgqmz.p_t_translated.npy,0.0
tpbtgb.qz+gmbvzp.t_z_flipped.npy,1.0
ttpmmz.qz+ggtgzq.s_t_flipped.npy,0.0
tptmmb.mm+gmzqzp.m_t_translated.npy,2.0
tpgtgw.pz+pqbzzg.z_zmm.npy,5.0
tgtbgq.mt+gtgggb.m_zmm.npy,1.0
tzmgzp.zq+gmtwbb.s_z_rotated.npy,2.0
tzzmtb.zv+psgqgs.z_t_rotated.npy,1.0
tbpsmg.gv+gztpzv.p_t_flipped.npy,1.0
tbpqtm.ss+gpzttp.z_z_rotated.npy,1.0
tzgsgs.tz+ggpzzp.t_z_rotated.npy,1.0
tgmmtq.qm+gpgvzs.v_t_flipped.npy,1.0
tpgggp.vv+gmbbmq.g_t_flipped.npy,0.0
ttmzgt.wt+gbtbms.t_t_translated.npy,2.0
tzbwpm.tb+pqttpt.p_z_flipped.npy,1.0
tmpsmw.mq+gbppts.t_z_rotated.npy,2.0
ttmpmt.wb+gtgwtq.b_zmm.npy,0.0
tzztbg.sg+ggtttw.z_zmm.npy,5.0
ttgvzm.ss+gzptgs.b_t_flipped.npy,0.0
ttzmtw.vb+ggtwzs.t_t_flipped.npy,1.0
tgtvzt.zm+gbgwgz.b_t_translated.npy,0.0
tzgwbb.tz+gmmvmb.g_zmm.npy,5.0
ttgtpp.pm+gzpptz.s_zmm.npy,2.0
tttvgv.wb+gmmstq.t_zmm.npy,5.0
tbzgbq.pt+pqptmg.s_t_translated.npy,1.0
tpzstg.qt+gmbzzs.g_t_flipped.npy,2.0
tbgbtp.gg+gttzbt.g_t_rotated.npy,0.0
tbpmtw.sz+gbzmzq.p_t_flipped.npy,0.0
ttzvgz.zb+gtbbzp.m_t_rotated.npy,1.0
tzttzp.ts+pszmbg.z_t_flipped.npy,0.0
tpgqpg.bp+gmbvtt.v_z_translated.npy,2.0
tmgsgb.wt+pvbtzb.q_t_rotated.npy,0.0
tpbbpb.mg+gmmqzq.p_t_rotated.npy,0.0
tpmtgp.vb+pggpgq.p_t_flipped.npy,0.0
tpmmgs.gw+pqpsgt.w_zmm.npy,0.0
tpbgbt.st+ggtzbm.v_zmm.npy,5.0
tbzzgq.zw+gmzggm.t_zmm.npy,5.0
tmgbts.wb+gzbqgs.q_t_rotated.npy,0.0
ttzvgt.bm+gpzsmv.b_zmm.npy,1.0
tpzpzz.bs+pvbmtz.v_zmm.npy,5.0
tmpsgw.pb+psbzmt.w_z_rotated.npy,2.0
ttgsgq.gs+pqpqmq.g_zmm.npy,0.0
tppspg.sw+gbptpw.g_t_rotated.npy,0.0
tpgmgz.vg+gmppms.t_zmm.npy,5.0
tbzpbg.tg+gmptmb.s_t_translated.npy,1.0
tbtgmb.ww+psbpgm.v_t_flipped.npy,0.0
tbbqtp.pt+pqttmw.b_z_translated.npy,1.0
ttmvps.mt+gbgtgs.s_t_translated.npy,0.0
tbgmmt.mq+pwtwpb.z_z_flipped.npy,1.0
tzzptb.qm+gpgqts.p_t_rotated.npy,0.0
tzmppg.ps+psztgw.v_t_translated.npy,2.0
tzzpzg.bz+gwzszw.s_zmm.npy,5.0
ttmsgw.ww+pstzmz.v_zmm.npy,0.0
tzmmbz.ww+pszmzg.q_z_rotated.npy,2.0
ttgvgz.wv+psmzgg.w_zmm.npy,5.0
tbbztq.qg+pqtvzg.m_t_translated.npy,1.0
tptmtm.bq+pggvzs.b_zmm.npy,4.0
ttbppw.pz+pqbmgz.s_z_flipped.npy,1.0
tttpzm.bg+pstmmg.v_zmm.npy,1.0
tbbmpq.gz+pqgtbq.s_zmm.npy,5.0
tbpzpv.qg+gtpgmw.p_t_flipped.npy,0.0
ttptzt.vq+gbzwtp.s_t_translated.npy,1.0
tptptb.gv+gpggzp.q_zmm.npy,1.0
tbtmtz.tg+ggtsbp.g_zmm.npy,0.0
tpbbpz.sg+gzgbzt.b_t_rotated.npy,0.0
tbmggg.vt+gbbqbv.z_z_flipped.npy,1.0
tbmzgp.pt+gzmqgm.s_t_translated.npy,1.0
ttbmzb.vz+pszzbg.z_t_translated.npy,0.0
tptgzm.mw+pwzqtz.t_t_translated.npy,1.0
tzmvgp.gg+gztbgp.m_zmm.npy,5.0
tbpmtm.pq+pvzzpw.t_zmm.npy,0.0
tzzszm.wb+gtpgtm.g_t_rotated.npy,1.0
tbppps.bs+pvzzzv.p_zmm.npy,5.0
tppmtw.wq+gbzwtm.v_zmm.npy,2.0
tpgpts.zm+pqtbzg.z_zmm.npy,4.0
ttbbms.pg+gptpms.w_zmm.npy,5.0
ttmtgv.sm+pwpgbp.v_z_rotated.npy,1.0
ttgmts.bs+gbmgbz.w_zmm.npy,5.0
tgmbmv.wq+gbbvtw.q_t_translated.npy,0.0
ttbsmz.zz+gppvpp.s_t_translated.npy,0.0
tpgqbz.bm+gggqbp.z_t_flipped.npy,2.0
tzpzpm.ss+gzgqbt.g_zmm.npy,0.0
tmgvtp.pp+gtztgt.p_zmm.npy,5.0
tbztmt.vv+gztbbs.g_zmm.npy,5.0
ttbqgt.zp+pvzzzz.b_t_rotated.npy,1.0
tppspb.pp+gwgmtq.g_zmm.npy,5.0
tppqbq.ws+gwgwts.g_zmm.npy,5.0
ttbwmm.qg+gptmts.s_t_rotated.npy,0.0
ttbpbg.ts+gmgbmt.v_z_translated.npy,1.0
ttgmbp.pm+gmbwbs.p_t_flipped.npy,1.0
ttpbmv.pp+gtgtbv.b_t_translated.npy,0.0
ttttgs.wq+gtbwzb.q_z_rotated.npy,1.0
tbzpzq.qs+gmmvgg.z_zmm.npy,5.0
tbpqbz.ts+pstmgz.v_z_rotated.npy,1.0
tbmpbs.zv+gtpzgw.g_zmm.npy,5.0
tpmgzv.qw+pvbpgg.t_zmm.npy,0.0
tpgstg.gz+gbtvgz.g_zmm.npy,5.0
tmgpmb.bv+gtpvzg.w_t_rotated.npy,0.0
